database_id,hpo_ids_list
OMIM:617237,['HP:0003577']
OMIM:617238,['HP:0003621']
OMIM:617239,['HP:0003593']
OMIM:617243,['HP:0011463']
OMIM:617244,['HP:0003577']
OMIM:617247,['HP:0003577']
OMIM:617248,['HP:0003623']
OMIM:617251,['HP:0003593']
OMIM:617252,['HP:0011463']
OMIM:617255,['HP:0003593']
OMIM:617258,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:617260,['HP:0003577']
OMIM:617270,"['HP:0003577', 'HP:0003593']"
OMIM:617271,"['HP:0003621', 'HP:0011462']"
OMIM:617276,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:617280,['HP:0011462']
OMIM:617281,['HP:0003623']
OMIM:617282,"['HP:0011463', 'HP:0003621']"
OMIM:617284,"['HP:0011463', 'HP:0003621']"
OMIM:617290,"['HP:0003593', 'HP:0003623']"
OMIM:617294,['HP:0003577']
OMIM:617296,"['HP:0003593', 'HP:0011461']"
OMIM:617300,['HP:0003577']
OMIM:617301,['HP:0003577']
OMIM:617302,['HP:0003593']
OMIM:617303,['HP:0003593']
OMIM:617304,"['HP:0003621', 'HP:0025708', 'HP:0011463']"
OMIM:617306,['HP:0003577']
OMIM:617308,['HP:0003593']
OMIM:617319,['HP:0011463']
OMIM:617330,"['HP:0003593', 'HP:0003623']"
OMIM:617333,"['HP:0003577', 'HP:0003623']"
OMIM:617336,"['HP:0003621', 'HP:0003596', 'HP:0011463']"
OMIM:617339,"['HP:0003593', 'HP:0003623']"
OMIM:617341,"['HP:0003621', 'HP:0011463']"
OMIM:617343,['HP:0003581']
OMIM:617349,['HP:0003581']
OMIM:617350,['HP:0003593']
OMIM:617360,['HP:0003577']
OMIM:617364,['HP:0003577']
OMIM:617370,['HP:0003577']
OMIM:617383,['HP:0011462']
OMIM:617388,['HP:0003593']
OMIM:617389,"['HP:0003593', 'HP:0003623']"
OMIM:617391,['HP:0003593']
OMIM:617393,['HP:0003593']
OMIM:617394,"['HP:0003593', 'HP:0003623']"
OMIM:617395,['HP:0003593']
OMIM:617396,['HP:0003577']
OMIM:617397,"['HP:0011461', 'HP:0003623']"
OMIM:617402,['HP:0003577']
OMIM:617403,['HP:0003577']
OMIM:617404,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:617405,['HP:0003577']
OMIM:617408,['HP:0003577']
OMIM:617425,"['HP:0003593', 'HP:0011463', 'HP:0011462', 'HP:0003623', 'HP:0003577', 'HP:0003621']"
OMIM:617432,['HP:0003593']
OMIM:617433,['HP:0011462']
OMIM:617435,['HP:0003593']
OMIM:617441,['HP:0011463']
OMIM:617442,['HP:0003621']
OMIM:617460,"['HP:0003621', 'HP:0011463', 'HP:0011462']"
OMIM:617468,['HP:0011461']
OMIM:617475,['HP:0003577']
OMIM:617481,['HP:0003577']
OMIM:617493,"['HP:0003593', 'HP:0003623']"
OMIM:617506,"['HP:0011461', 'HP:0003577']"
OMIM:617507,['HP:0003577']
OMIM:617514,"['HP:0003593', 'HP:0003623']"
OMIM:617516,"['HP:0003577', 'HP:0011463']"
OMIM:617519,"['HP:0003577', 'HP:0003623']"
OMIM:617523,['HP:0003577']
OMIM:617524,['HP:0003577']
OMIM:617525,['HP:0003593']
OMIM:617526,['HP:0003577']
OMIM:617527,"['HP:0003593', 'HP:0003577']"
OMIM:617537,"['HP:0003577', 'HP:0003623']"
OMIM:617540,['HP:0003581']
OMIM:617542,"['HP:0003577', 'HP:0003593', 'HP:0011461']"
OMIM:617547,"['HP:0003621', 'HP:0011463']"
OMIM:617557,['HP:0003577']
OMIM:617560,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:617561,['HP:0003577']
OMIM:617563,['HP:0003577']
OMIM:617564,['HP:0003593']
OMIM:617571,['HP:0003577']
OMIM:617572,['HP:0003621']
OMIM:617574,['HP:0003577']
OMIM:617575,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:617576,['HP:0011462']
OMIM:617577,['HP:0011463']
OMIM:617584,['HP:0003593']
OMIM:617585,['HP:0003593']
OMIM:617592,['HP:0011462']
OMIM:617593,['HP:0011462']
OMIM:617595,"['HP:0003593', 'HP:0011463', 'HP:0011461', 'HP:0003621']"
OMIM:617598,"['HP:0003593', 'HP:0011463']"
OMIM:617599,"['HP:0003593', 'HP:0003623']"
OMIM:617600,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:617601,"['HP:0003593', 'HP:0011463']"
OMIM:617602,['HP:0003577']
OMIM:617604,['HP:0003577']
OMIM:617606,['HP:0011462']
OMIM:617607,['HP:0003593']
OMIM:617609,['HP:0003593']
OMIM:617610,"['HP:0003621', 'HP:0011463', 'HP:0003593']"
OMIM:617613,['HP:0003593']
OMIM:617616,['HP:0003593']
OMIM:617622,['HP:0003577']
OMIM:617626,"['HP:0003621', 'HP:0011463']"
OMIM:617629,"['HP:0003596', 'HP:0011462']"
OMIM:617633,['HP:0025710']
OMIM:617635,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:617642,['HP:0003577']
OMIM:617643,['HP:0003593']
OMIM:617644,['HP:0011462']
OMIM:617654,['HP:0003593']
OMIM:617660,['HP:0003577']
OMIM:617661,['HP:0003577']
OMIM:617663,"['HP:0003621', 'HP:0011463']"
OMIM:617664,"['HP:0003593', 'HP:0003623']"
OMIM:617665,['HP:0003593']
OMIM:617666,['HP:0003577']
OMIM:617667,['HP:0034198']
OMIM:617668,['HP:0003623']
OMIM:617669,"['HP:0003577', 'HP:0003593']"
OMIM:617671,['HP:0003577']
OMIM:617672,"['HP:0003593', 'HP:0011463']"
OMIM:617682,['HP:0003593']
OMIM:617690,"['HP:0003621', 'HP:0025708']"
OMIM:617694,['HP:0003577']
OMIM:617695,"['HP:0003577', 'HP:0003593']"
OMIM:617698,['HP:0003593']
OMIM:617706,['HP:0011462']
OMIM:617707,['HP:0011462']
OMIM:617709,['HP:0003593']
OMIM:617710,['HP:0003593']
OMIM:617711,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:617712,['HP:0011462']
OMIM:617713,"['HP:0003577', 'HP:0003623', 'HP:0003621', 'HP:0003584']"
OMIM:617717,"['HP:0003621', 'HP:0011463']"
OMIM:617718,['HP:0003593']
OMIM:617721,['HP:0003621']
OMIM:617729,['HP:0003577']
OMIM:617730,"['HP:0003577', 'HP:0003593']"
OMIM:617731,['HP:0011463']
OMIM:617732,['HP:0003593']
OMIM:617743,['HP:0011462']
OMIM:617744,['HP:0003593']
OMIM:617746,['HP:0003577']
OMIM:617751,"['HP:0003593', 'HP:0011463', 'HP:0011461', 'HP:0003623']"
OMIM:617756,"['HP:0011463', 'HP:0003593']"
OMIM:617757,['HP:0003577']
OMIM:617760,['HP:0011463']
OMIM:617761,['HP:0003623']
OMIM:617762,['HP:0003593']
OMIM:617763,['HP:0003593']
OMIM:617769,['HP:0003596']
OMIM:617770,['HP:0003581']
OMIM:617771,"['HP:0003593', 'HP:0003623']"
OMIM:617772,['HP:0011462']
OMIM:617773,"['HP:0003593', 'HP:0003577']"
OMIM:617780,['HP:0003593']
OMIM:617781,"['HP:0003621', 'HP:0011463', 'HP:0011462']"
OMIM:617783,['HP:0011463']
OMIM:617784,['HP:0003577']
OMIM:617788,['HP:0003593']
OMIM:617796,"['HP:0003593', 'HP:0003577']"
OMIM:617798,['HP:0003593']
OMIM:617799,"['HP:0003593', 'HP:0003577']"
OMIM:617800,['HP:0003577']
OMIM:617802,"['HP:0003577', 'HP:0003593']"
OMIM:617804,['HP:0003593']
OMIM:617805,['HP:0003577']
OMIM:617807,['HP:0003593']
OMIM:617808,['HP:0003593']
OMIM:617809,"['HP:0011463', 'HP:0003623']"
OMIM:617810,['HP:0003593']
OMIM:617816,['HP:0003593']
OMIM:617820,['HP:0003593']
OMIM:617821,['HP:0003577']
OMIM:617822,['HP:0003577']
OMIM:617827,['HP:0034197']
OMIM:617831,['HP:0011463']
OMIM:617839,"['HP:0003596', 'HP:0003584']"
OMIM:617854,['HP:0003593']
OMIM:617862,"['HP:0003593', 'HP:0011463']"
OMIM:617863,['HP:0003593']
OMIM:617864,['HP:0003593']
OMIM:617865,['HP:0003593']
OMIM:617871,['HP:0011463']
OMIM:617872,"['HP:0003593', 'HP:0011463']"
OMIM:617873,['HP:0003593']
OMIM:617879,"['HP:0003577', 'HP:0011463']"
OMIM:617882,"['HP:0003596', 'HP:0011463', 'HP:0011462', 'HP:0003621']"
OMIM:617883,['HP:0011463']
OMIM:617885,"['HP:0003593', 'HP:0011463']"
OMIM:617892,"['HP:0003596', 'HP:0003584']"
OMIM:617900,"['HP:0003621', 'HP:0003596', 'HP:0003593']"
OMIM:617903,['HP:0003593']
OMIM:617904,['HP:0003593']
OMIM:617911,['HP:0003593']
OMIM:617912,['HP:0003577']
OMIM:617913,['HP:0003593']
OMIM:617914,"['HP:0011463', 'HP:0003623', 'HP:0034198']"
OMIM:617915,['HP:0003593']
OMIM:617916,['HP:0003593']
OMIM:617917,['HP:0011463']
OMIM:617920,"['HP:0003621', 'HP:0011463']"
OMIM:617921,"['HP:0003596', 'HP:0011462']"
OMIM:617924,"['HP:0003621', 'HP:0011463', 'HP:0003623']"
OMIM:617928,['HP:0003621']
OMIM:617929,['HP:0003593']
OMIM:617930,"['HP:0003577', 'HP:0003593', 'HP:0034197']"
OMIM:617931,"['HP:0003596', 'HP:0011462']"
OMIM:617933,['HP:0003593']
OMIM:617935,"['HP:0011463', 'HP:0003623']"
OMIM:617938,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:617941,"['HP:0003593', 'HP:0011463']"
OMIM:617950,['HP:0003593']
OMIM:617951,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:617954,"['HP:0003593', 'HP:0011463']"
OMIM:617960,['HP:0011462']
OMIM:617961,['HP:0011462']
OMIM:617964,"['HP:0003577', 'HP:0003593']"
OMIM:617965,['HP:0011462']
OMIM:617967,['HP:0003577']
OMIM:617973,['HP:0003577']
OMIM:617974,['HP:0003593']
OMIM:617976,['HP:0003593']
OMIM:617977,"['HP:0030674', 'HP:0003593', 'HP:0003623']"
OMIM:617982,['HP:0003577']
OMIM:617983,['HP:0003577']
OMIM:617984,['HP:0003593']
OMIM:617985,['HP:0003577']
OMIM:617988,"['HP:0003593', 'HP:0011463']"
OMIM:617991,['HP:0003593']
OMIM:617992,['HP:0003577']
OMIM:617996,['HP:0011462']
OMIM:618000,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003577']"
OMIM:618003,"['HP:0011463', 'HP:0003593']"
OMIM:618004,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:618005,['HP:0003577']
OMIM:618006,['HP:0003593']
OMIM:618010,['HP:0011463']
OMIM:618011,['HP:0003577']
OMIM:618012,"['HP:0003593', 'HP:0011463']"
OMIM:618014,['HP:0011462']
OMIM:618015,['HP:0003593']
OMIM:618019,['HP:0003577']
OMIM:618021,['HP:0003577']
OMIM:618022,['HP:0030674']
OMIM:618027,['HP:0003593']
OMIM:618036,"['HP:0003621', 'HP:0003581']"
OMIM:618042,['HP:0003593']
OMIM:618048,"['HP:0003577', 'HP:0003623']"
OMIM:618049,['HP:0003593']
OMIM:618050,"['HP:0003593', 'HP:0003577']"
OMIM:618052,"['HP:0003577', 'HP:0003593', 'HP:0034197', 'HP:0034198', 'HP:0011463']"
OMIM:618056,['HP:0003593']
OMIM:618061,['HP:0003581']
OMIM:618063,['HP:0003623']
OMIM:618065,"['HP:0003577', 'HP:0011461']"
OMIM:618067,"['HP:0003593', 'HP:0003623']"
OMIM:618074,['HP:0003581']
OMIM:618075,['HP:0003581']
OMIM:618076,['HP:0003593']
OMIM:618078,['HP:0003621']
OMIM:618084,['HP:0003577']
OMIM:618086,['HP:0011462']
OMIM:618087,"['HP:0003593', 'HP:0003623']"
OMIM:618088,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:618090,['HP:0011463']
OMIM:618091,['HP:0011462']
OMIM:618092,['HP:0003593']
OMIM:618093,['HP:0003581']
OMIM:618094,['HP:0003577']
OMIM:618095,['HP:0003593']
OMIM:618096,['HP:0003621']
OMIM:618097,['HP:0030674']
OMIM:618098,['HP:0003584']
OMIM:618103,['HP:0003593']
OMIM:618106,['HP:0003593']
OMIM:618107,['HP:0011463']
OMIM:618108,"['HP:0003593', 'HP:0003623']"
OMIM:618109,"['HP:0003593', 'HP:0003623']"
OMIM:618110,['HP:0011462']
OMIM:618113,"['HP:0003621', 'HP:0011463']"
OMIM:618114,"['HP:0003621', 'HP:0011462']"
OMIM:618115,['HP:0011462']
OMIM:618116,['HP:0003577']
OMIM:618117,['HP:0003621']
OMIM:618120,"['HP:0011463', 'HP:0003623']"
OMIM:618123,['HP:0003577']
OMIM:618124,"['HP:0003577', 'HP:0011463', 'HP:0003621']"
OMIM:618129,"['HP:0003621', 'HP:0003596', 'HP:0003584', 'HP:0011463', 'HP:0011462']"
OMIM:618131,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:618135,"['HP:0003621', 'HP:0003593']"
OMIM:618138,"['HP:0011463', 'HP:0003621', 'HP:0003581']"
OMIM:618140,['HP:0003581']
OMIM:618141,"['HP:0003593', 'HP:0011463']"
OMIM:618142,['HP:0003577']
OMIM:618143,['HP:0003593']
OMIM:618145,"['HP:0003621', 'HP:0011463']"
OMIM:618148,"['HP:0003577', 'HP:0025708', 'HP:0003593']"
OMIM:618150,['HP:0003577']
OMIM:618152,['HP:0011462']
OMIM:618153,['HP:0011462']
OMIM:618154,['HP:0003577']
OMIM:618155,['HP:0003577']
OMIM:618158,['HP:0003593']
OMIM:618160,['HP:0003593']
OMIM:618162,['HP:0003577']
OMIM:618164,"['HP:0003593', 'HP:0003623', 'HP:0003577']"
OMIM:618165,"['HP:0003593', 'HP:0003623']"
OMIM:618170,['HP:0011463']
OMIM:618173,['HP:0003621']
OMIM:618174,['HP:0003593']
OMIM:618176,"['HP:0003621', 'HP:0011463']"
OMIM:618177,"['HP:0003621', 'HP:0011463']"
OMIM:618178,['HP:0003621']
OMIM:618179,['HP:0003577']
OMIM:618182,"['HP:0011463', 'HP:0003593']"
OMIM:618183,['HP:0003623']
OMIM:618184,"['HP:0003577', 'HP:0003593']"
OMIM:618186,['HP:0003577']
OMIM:618187,['HP:0025708']
OMIM:618188,"['HP:0003577', 'HP:0034197']"
OMIM:618189,"['HP:0011463', 'HP:0003593', 'HP:0003623']"
OMIM:618195,['HP:0011463']
OMIM:618196,['HP:0003593']
OMIM:618197,"['HP:0003593', 'HP:0003623']"
OMIM:618198,['HP:0003577']
OMIM:618204,['HP:0011463']
OMIM:618205,['HP:0003593']
OMIM:618218,['HP:0003593']
OMIM:618220,['HP:0011463']
OMIM:618222,"['HP:0003623', 'HP:0003621']"
OMIM:618223,['HP:0003577']
OMIM:618225,['HP:0003593']
OMIM:618226,"['HP:0003593', 'HP:0003623']"
OMIM:618228,"['HP:0003593', 'HP:0003623']"
OMIM:618229,"['HP:0003593', 'HP:0003623']"
OMIM:618230,['HP:0003621']
OMIM:618232,['HP:0003623']
OMIM:618233,['HP:0011463']
OMIM:618234,['HP:0003593']
OMIM:618235,"['HP:0003593', 'HP:0003623']"
OMIM:618236,['HP:0003623']
OMIM:618237,['HP:0003577']
OMIM:618239,"['HP:0003593', 'HP:0011463']"
OMIM:618240,"['HP:0003593', 'HP:0003623']"
OMIM:618241,"['HP:0003577', 'HP:0003623']"
OMIM:618242,['HP:0011463']
OMIM:618243,"['HP:0003593', 'HP:0003623']"
OMIM:618244,['HP:0003593']
OMIM:618245,['HP:0003593']
OMIM:618246,['HP:0030674']
OMIM:618247,['HP:0003623']
OMIM:618248,['HP:0003593']
OMIM:618249,['HP:0003593']
OMIM:618250,"['HP:0011463', 'HP:0025710', 'HP:0003621']"
OMIM:618251,['HP:0003593']
OMIM:618252,['HP:0003593']
OMIM:618253,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:618254,['HP:0003577']
OMIM:618257,['HP:0011463']
OMIM:618265,"['HP:0003577', 'HP:0034197']"
OMIM:618266,"['HP:0034197', 'HP:0034198']"
OMIM:618267,"['HP:0003621', 'HP:0011463', 'HP:0011462']"
OMIM:618270,"['HP:0003577', 'HP:0003621', 'HP:0030674', 'HP:0011463', 'HP:0003584']"
OMIM:618272,['HP:0003577']
OMIM:618273,['HP:0003593']
OMIM:618275,['HP:0003577']
OMIM:618276,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:618278,['HP:0003623']
OMIM:618279,"['HP:0003621', 'HP:0025708']"
OMIM:618280,['HP:0034198']
OMIM:618283,['HP:0003577']
OMIM:618284,['HP:0003577']
OMIM:618291,"['HP:0003577', 'HP:0034197', 'HP:0034198']"
OMIM:618292,['HP:0003593']
OMIM:618295,"['HP:0003577', 'HP:0003593', 'HP:0003623']"
OMIM:618300,"['HP:0003621', 'HP:0003577', 'HP:0011463']"
OMIM:618302,['HP:0003593']
OMIM:618307,['HP:0011463']
OMIM:618314,"['HP:0003593', 'HP:0003623']"
OMIM:618316,['HP:0003577']
OMIM:618317,"['HP:0003596', 'HP:0003581']"
OMIM:618321,"['HP:0003593', 'HP:0011463']"
OMIM:618323,"['HP:0003593', 'HP:0003623']"
OMIM:618324,['HP:0011463']
OMIM:618325,"['HP:0003593', 'HP:0011463', 'HP:0003621']"
OMIM:618328,['HP:0003577']
OMIM:618329,"['HP:0003577', 'HP:0003593']"
OMIM:618330,['HP:0003593']
OMIM:618331,['HP:0003593']
OMIM:618336,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621', 'HP:0003581']"
OMIM:618339,['HP:0003593']
OMIM:618341,['HP:0011462']
OMIM:618342,"['HP:0003593', 'HP:0011463']"
OMIM:618343,['HP:0003577']
OMIM:618346,['HP:0003577']
OMIM:618347,"['HP:0003593', 'HP:0011461']"
OMIM:618348,['HP:0003621']
OMIM:618349,"['HP:0011463', 'HP:0003623']"
OMIM:618351,['HP:0003577']
OMIM:618354,"['HP:0003593', 'HP:0011463', 'HP:0003623', 'HP:0003621']"
OMIM:618356,['HP:0003623']
OMIM:618357,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:618360,['HP:0003593']
OMIM:618362,['HP:0003593']
OMIM:618367,['HP:0003593']
OMIM:618369,['HP:0025710']
OMIM:618373,['HP:0003593']
OMIM:618374,['HP:0003593']
OMIM:618379,['HP:0003577']
OMIM:618381,['HP:0003577']
OMIM:618384,"['HP:0003621', 'HP:0011463']"
OMIM:618387,['HP:0011463']
OMIM:618392,['HP:0003593']
OMIM:618393,"['HP:0003577', 'HP:0034198']"
OMIM:618395,['HP:0003577']
OMIM:618396,"['HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:618397,['HP:0003577']
OMIM:618398,"['HP:0003621', 'HP:0003596', 'HP:0003584', 'HP:0011463', 'HP:0011462']"
OMIM:618400,['HP:0003621']
OMIM:618402,['HP:0003593']
OMIM:618410,['HP:0003621']
OMIM:618412,['HP:0011463']
OMIM:618414,['HP:0003577']
OMIM:618415,['HP:0003577']
OMIM:618416,['HP:0003593']
OMIM:618418,"['HP:0003621', 'HP:0011463']"
OMIM:618419,['HP:0003577']
OMIM:618420,['HP:0011462']
OMIM:618422,['HP:0003577']
OMIM:618425,"['HP:0003593', 'HP:0003623']"
OMIM:618426,['HP:0003623']
OMIM:618429,['HP:0011462']
OMIM:618430,['HP:0003593']
OMIM:618431,['HP:0011462']
OMIM:618435,['HP:0003577']
OMIM:618438,"['HP:0011463', 'HP:0003621']"
OMIM:618443,"['HP:0003593', 'HP:0011463']"
OMIM:618447,"['HP:0003621', 'HP:0003581']"
OMIM:618451,['HP:0003593']
OMIM:618454,['HP:0011463']
OMIM:618459,['HP:0003621']
OMIM:618460,['HP:0003577']
OMIM:618462,['HP:0011463']
OMIM:618463,['HP:0011462']
OMIM:618470,['HP:0003593']
OMIM:618475,['HP:0003581']
OMIM:618476,"['HP:0011463', 'HP:0003577', 'HP:0003621']"
OMIM:618479,['HP:0003577']
OMIM:618480,['HP:0003593']
OMIM:618481,['HP:0003577']
OMIM:618484,['HP:0011461']
OMIM:618492,['HP:0003593']
OMIM:618493,['HP:0003593']
OMIM:618494,['HP:0003577']
OMIM:618495,['HP:0003593']
OMIM:618497,"['HP:0003593', 'HP:0011463']"
OMIM:618498,['HP:0003577']
OMIM:618500,"['HP:0003577', 'HP:0003623']"
OMIM:618501,"['HP:0003593', 'HP:0003623']"
OMIM:618505,['HP:0003593']
OMIM:618511,"['HP:0003621', 'HP:0011463']"
OMIM:618512,['HP:0003593']
OMIM:618522,['HP:0003593']
OMIM:618527,['HP:0003593']
OMIM:618528,['HP:0003593']
OMIM:618529,['HP:0003577']
OMIM:618531,['HP:0003593']
OMIM:618535,['HP:0003577']
OMIM:618541,['HP:0003577']
OMIM:618564,"['HP:0003596', 'HP:0011462']"
OMIM:618590,['HP:0003623']
OMIM:618598,['HP:0003593']
OMIM:618619,['HP:0003593']
OMIM:618637,['HP:0003581']
OMIM:618641,['HP:0003593']
OMIM:618643,['HP:0011462']
OMIM:618646,['HP:0003577']
OMIM:618659,['HP:0003593']
OMIM:618663,['HP:0003577']
OMIM:618672,['HP:0003593']
OMIM:618677,['HP:0003593']
OMIM:618695,['HP:0003623']
OMIM:618727,['HP:0003577']
OMIM:618729,['HP:0003593']
OMIM:618730,['HP:0003593']
OMIM:618734,"['HP:0003596', 'HP:0003584']"
OMIM:618737,['HP:0003593']
OMIM:618741,['HP:0003623']
OMIM:618752,"['HP:0011463', 'HP:0003623']"
OMIM:618760,['HP:0003593']
OMIM:618768,['HP:0003623']
OMIM:618776,['HP:0003593']
OMIM:618778,['HP:0011462']
OMIM:618781,"['HP:0003593', 'HP:0003623']"
OMIM:618782,['HP:0003577']
OMIM:618787,['HP:0003593']
OMIM:618793,['HP:0003593']
OMIM:618795,['HP:0011463']
OMIM:618825,['HP:0003593']
OMIM:618826,['HP:0003623']
OMIM:618840,"['HP:0003577', 'HP:0003623']"
OMIM:618866,['HP:0003581']
OMIM:618874,['HP:0011463']
OMIM:618877,['HP:0003593']
OMIM:618878,['HP:0003593']
OMIM:618879,['HP:0003593']
OMIM:618881,['HP:0003623']
OMIM:618882,['HP:0011463']
OMIM:618913,['HP:0003621']
OMIM:618915,['HP:0003581']
OMIM:618920,"['HP:0003621', 'HP:0003596', 'HP:0011462']"
OMIM:618940,['HP:0011462']
OMIM:618944,['HP:0003593']
OMIM:618948,['HP:0030674']
OMIM:618950,['HP:0003577']
OMIM:618955,['HP:0011463']
OMIM:618963,['HP:0003593']
OMIM:618971,['HP:0003593']
OMIM:618973,['HP:0003593']
OMIM:618982,['HP:0003593']
OMIM:619007,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:619011,['HP:0011462']
OMIM:619012,['HP:0003593']
OMIM:619013,['HP:0011461']
OMIM:619024,['HP:0003621']
OMIM:619025,['HP:0003593']
OMIM:619026,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0003623']"
OMIM:619027,['HP:0003621']
OMIM:619031,['HP:0003593']
OMIM:619040,"['HP:0003577', 'HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:619041,['HP:0011463']
OMIM:619042,['HP:0003593']
OMIM:619046,"['HP:0003593', 'HP:0003623']"
OMIM:619052,"['HP:0003621', 'HP:0011463']"
OMIM:619054,['HP:0003621']
OMIM:619055,['HP:0003593']
OMIM:619056,"['HP:0003593', 'HP:0011463']"
OMIM:619061,['HP:0011463']
OMIM:619062,"['HP:0003577', 'HP:0003593']"
OMIM:619063,"['HP:0003621', 'HP:0011463']"
OMIM:619064,"['HP:0003577', 'HP:0003593']"
OMIM:619065,['HP:0003577']
OMIM:619071,['HP:0011463']
OMIM:619072,"['HP:0003577', 'HP:0003593', 'HP:0011463', 'HP:0011461']"
OMIM:619073,['HP:0011463']
OMIM:619080,['HP:0003577']
OMIM:619081,['HP:0003577']
OMIM:619082,['HP:0003577']
OMIM:619086,['HP:0003581']
OMIM:619091,"['HP:0003577', 'HP:0003593']"
OMIM:619092,['HP:0003577']
OMIM:619093,['HP:0003621']
OMIM:619095,['HP:0003581']
OMIM:619099,"['HP:0003593', 'HP:0011463']"
OMIM:619103,['HP:0003577']
OMIM:619108,['HP:0003581']
OMIM:619110,['HP:0003577']
OMIM:619111,['HP:0003577']
OMIM:619112,"['HP:0003621', 'HP:0003581']"
OMIM:619113,['HP:0003593']
OMIM:619115,['HP:0011463']
OMIM:619120,"['HP:0003577', 'HP:0011463']"
OMIM:619121,"['HP:0003577', 'HP:0003623']"
OMIM:619122,['HP:0003577']
OMIM:619123,['HP:0003577']
OMIM:619124,"['HP:0003593', 'HP:0003623']"
OMIM:619125,"['HP:0003577', 'HP:0003593']"
OMIM:619126,['HP:0003593']
OMIM:619127,"['HP:0003593', 'HP:0011463']"
OMIM:619131,"['HP:0003593', 'HP:0011463', 'HP:0011461']"
OMIM:619132,"['HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:619133,"['HP:0003596', 'HP:0003584', 'HP:0011462']"
OMIM:619135,['HP:0003577']
OMIM:619141,"['HP:0003596', 'HP:0003584']"
OMIM:619142,['HP:0003577']
OMIM:619143,['HP:0003577']
OMIM:619144,['HP:0003581']
OMIM:619146,['HP:0011462']
OMIM:619147,['HP:0003577']
OMIM:619149,['HP:0003593']
OMIM:619150,['HP:0003593']
OMIM:619155,"['HP:0003593', 'HP:0003623']"
OMIM:619157,"['HP:0003593', 'HP:0011463']"
OMIM:619164,"['HP:0003593', 'HP:0011463']"
OMIM:619165,['HP:0003577']
OMIM:619166,['HP:0003593']
OMIM:619167,"['HP:0003593', 'HP:0011461']"
OMIM:619170,"['HP:0030674', 'HP:0003593', 'HP:0011463']"
OMIM:619174,['HP:0011463']
OMIM:619175,['HP:0003623']
OMIM:619176,['HP:0003581']
OMIM:619178,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:619179,"['HP:0030674', 'HP:0003593']"
OMIM:619180,['HP:0003577']
OMIM:619183,['HP:0003593']
OMIM:619184,['HP:0030674']
OMIM:619185,"['HP:0003593', 'HP:0011461']"
OMIM:619189,['HP:0003577']
OMIM:619191,"['HP:0003621', 'HP:0011462']"
OMIM:619194,['HP:0003577']
OMIM:619201,"['HP:0003621', 'HP:0011463']"
OMIM:619202,['HP:0011462']
OMIM:619203,['HP:0025709']
OMIM:619208,['HP:0003593']
OMIM:619215,['HP:0003577']
OMIM:619216,['HP:0011463']
OMIM:619218,['HP:0003577']
OMIM:619220,"['HP:0003593', 'HP:0011463']"
OMIM:619223,['HP:0003581']
OMIM:619224,"['HP:0003577', 'HP:0003593', 'HP:0011463']"
OMIM:619232,"['HP:0003621', 'HP:0011463', 'HP:0003593']"
OMIM:619238,['HP:0003621']
OMIM:619239,['HP:0003593']
OMIM:619244,['HP:0003577']
OMIM:619255,['HP:0003593']
OMIM:619256,['HP:0003623']
OMIM:619259,['HP:0003596']
OMIM:619260,['HP:0003593']
OMIM:619263,"['HP:0003621', 'HP:0011463']"
OMIM:619264,['HP:0011463']
OMIM:619267,['HP:0003623']
OMIM:619269,['HP:0003593']
OMIM:619272,['HP:0003593']
OMIM:619274,['HP:0003577']
OMIM:619278,['HP:0003593']
OMIM:619279,"['HP:0003596', 'HP:0003584']"
OMIM:619281,"['HP:0003621', 'HP:0003593', 'HP:0011463']"
OMIM:619290,['HP:0003581']
OMIM:619291,"['HP:0003621', 'HP:0003596', 'HP:0011463', 'HP:0011462']"
OMIM:619302,['HP:0003577']
OMIM:619306,"['HP:0003577', 'HP:0003593']"
OMIM:619310,['HP:0003593']
